id,loan_amnt,int_rate,estimated_default_prob,expected_profit
139969634,10000,15.02,0.440819896818031,839.8885149793174
140169166,8000,15.02,0.440821340805107,671.9090768885835
140922264,20000,15.02,0.440823407622405,1679.7664835022954
140838954,15000,15.02,0.440824749138346,1259.8218401913064
140824800,20000,15.02,0.440826643422168,1679.7567631598076
140675294,16000,15.02,0.440829281024759,1343.7990718412993
140034915,6000,15.02,0.440839293678621,503.91562853682683
140597045,35000,15.02,0.440857375506924,2939.4127769601005
139934156,15000,15.02,0.440888738609338,1259.6776719131612
139408069,2000,15.02,0.44090388671011,167.95247243228292
139720675,15000,15.02,0.440905610918904,1259.6396585997093
140620257,19500,15.02,0.440905852720675,1637.530847966415
140239987,5000,15.02,0.440907078291956,419.8787842027411
139341143,4000,15.02,0.440916989976287,335.8970724222467
140374955,20000,15.02,0.440932606391452,1679.438450400078
139796683,5000,15.02,0.440945774216129,419.8497235636871
139830887,7000,15.02,0.440947016475006,587.7883068781788
138822241,2000,15.02,0.440957333880551,167.93641690228245
139680086,35000,15.02,0.440964179736658,2938.8513071243888
140109846,30000,15.02,0.440966859061656,2519.003333068178
141051506,7500,15.02,0.440967761991181,629.7498161169347
140313731,30000,15.02,0.440970418976126,2518.9872920935763
140109475,5000,15.02,0.440976004836445,419.8270203678298
139261907,7000,15.02,0.440983036922779,587.7504349793902
138929329,1500,15.02,0.440990055676473,125.94494045609065
140021117,20000,15.02,0.440998619144447,1679.240148090081
140037348,8000,15.02,0.441006808817484,671.6862185249112
139796224,10000,15.02,0.441021592966486,839.585567364338
139590748,11200,15.02,0.441021645196082,940.335747585343
139306605,17000,15.02,0.441036017625876,1427.258632594088
139696612,5400,15.02,0.44104081777449,453.36061351946665
140875574,5000,15.02,0.441041078255442,419.77815023016313
139814420,4800,15.02,0.441055335666418,402.9767451979393
140439262,30000,15.02,0.441063313340238,2518.5687100888877
140408760,10000,15.02,0.441068134030935,839.5156626855356
139602338,14400,15.02,0.441071932171498,1208.8943393449106
