ID,Loan_Amount,Grade,Interest_Rate,Default_Prob
140525561,25000,A,0.0611,0.120561833389863
138504675,40000,A,0.0611,0.120604564525043
139853513,10000,A,0.0611,0.120604909269723
141054754,18000,A,0.0611,0.120607048837593
140619042,37000,A,0.0611,0.120671465227306
140489147,14000,A,0.0611,0.120675025093774
140826339,5100,A,0.0611,0.120697138003362
140103089,7000,A,0.0611,0.120722335734207
140826849,16000,A,0.0611,0.120727559576593
139030666,40000,A,0.0611,0.120734233983989
140895780,35000,A,0.0611,0.120754012739554
139540768,5900,A,0.0611,0.120775434984016
140897529,31250,A,0.0611,0.120800736659709
140865782,35000,A,0.0611,0.120815543579233
139362778,40000,A,0.0611,0.120858858139524
140435434,35000,A,0.0611,0.120860271267334
140816128,24000,A,0.0611,0.12088543771865
140404572,2200,A,0.0611,0.1208873788428
140683185,40000,A,0.0611,0.120930495418623
140372641,10000,A,0.0611,0.120967588560982
139940338,35000,A,0.0611,0.120969448101061
140035965,10000,A,0.0611,0.120992733624247
139641809,7000,A,0.0611,0.120998865330995
138319626,24000,A,0.0611,0.121004489744546
140495907,7825,A,0.0611,0.121009154713169
139559470,40000,A,0.0611,0.121020654018995
140602617,38000,A,0.0611,0.12104744657838
140425618,20000,A,0.0611,0.12105876578037
139753731,40000,A,0.0611,0.121061609725867
139584674,40000,A,0.0611,0.121079265900615
140679562,15000,A,0.0611,0.121108621284723
139979571,20000,A,0.0611,0.121114089267444
139885537,15000,A,0.0611,0.121118579428662
139682133,24000,A,0.0611,0.121131981071142
139490749,35000,A,0.0611,0.121134195385179
139603650,22000,A,0.0611,0.121175885154082
140648917,35000,A,0.0611,0.121177724414867
140109113,20000,A,0.0611,0.121183361999222
140110225,14000,A,0.0611,0.121188913327714
140497559,35000,A,0.0611,0.121228856043398
140108135,36000,A,0.0611,0.121251172372651
139787989,32000,A,0.0611,0.121251770925956
139840877,24000,A,0.0611,0.121255525486351
140493429,40000,A,0.0611,0.121258349161646
140326340,30000,A,0.0611,0.121258780780137
140290678,20000,A,0.0611,0.121271947693833
140015306,35000,A,0.0611,0.121289569607473
140672714,40000,A,0.0611,0.121298947828275
138410018,25000,A,0.0611,0.121304668132284
140559569,10000,A,0.0611,0.12131459741521
139648828,40000,A,0.0611,0.121316126253006
139795329,10000,A,0.0611,0.121367425701436
140325767,10000,A,0.0611,0.121376445067649
139491726,35000,A,0.0611,0.121389825926036
139683408,28000,A,0.0611,0.121414094089589
139485849,10000,A,0.0611,0.121426635021424
140539075,18000,A,0.0611,0.121431365453539
140021640,5100,A,0.0611,0.121437288689513
140832566,40000,A,0.0611,0.121445296288063
140240477,24000,A,0.0611,0.121461871269424
139596487,12000,A,0.0611,0.121470709257831
139493594,40000,A,0.0611,0.121523134005709
138580329,15000,A,0.0611,0.121537317645905
140037009,20000,A,0.0611,0.121543992639147
139978948,12000,A,0.0611,0.121603270425639
138934939,40000,A,0.0611,0.121611614650987
139856964,7000,A,0.0611,0.12162191658571
139580529,40000,A,0.0611,0.12165526225688
140605294,12600,A,0.0611,0.121657552791502
139122575,40000,A,0.0611,0.121658033967195
140080773,6600,A,0.0611,0.121669965275878
139245314,12000,A,0.0611,0.121672208048741
140598557,15375,A,0.0611,0.121675546537988
139943674,35000,A,0.0611,0.121678144658781
140138679,20500,A,0.0611,0.121679176790368
139975449,20000,A,0.0611,0.12168324693601
140383482,6000,A,0.0611,0.12170164310649
140815898,15000,A,0.0611,0.121701736096577
139661507,10000,A,0.0611,0.121707036930857
140313575,15000,A,0.0611,0.121730699593315
140661227,12000,A,0.0611,0.121732315950697
139281165,25000,A,0.0611,0.121737634676448
138867606,11100,A,0.0611,0.121759909848764
140109330,25000,A,0.0611,0.121764636748887
138838919,6125,A,0.0611,0.121768229489544
139934613,30000,A,0.0611,0.121808995310016
139360430,28000,A,0.0611,0.121822204405477
139306103,6500,A,0.0611,0.121824163278565
139639910,33000,A,0.0611,0.121829293425932
140441620,25000,A,0.0611,0.121839352034737
140580296,13000,A,0.0611,0.121851490076558
139406899,30000,A,0.0611,0.121854036603972
140103788,16000,A,0.0611,0.121858806837929
140964874,10000,A,0.0611,0.121865686418587
139574917,40000,A,0.0611,0.121868259367163
140775700,25000,A,0.0611,0.12187381542047
141019252,18000,A,0.0611,0.121878998799312
140673587,21000,A,0.0611,0.121906147550703
140797868,40000,A,0.0611,0.121918326603325
140220980,36000,A,0.0611,0.12192196185499
140775961,10000,A,0.0611,0.121940323472768
139721960,10000,A,0.0611,0.12195460207562
140121424,10000,A,0.0611,0.121968329763897
140600418,10000,A,0.0611,0.121975994422063
140420289,40000,A,0.0611,0.121986137182775
140094550,12000,A,0.0611,0.121994157288749
140875430,15000,A,0.0611,0.121998621555597
139633170,15000,A,0.0611,0.122004873354898
140542370,40000,A,0.0611,0.122018201525458
139010162,6800,A,0.0611,0.122019092444949
139798211,10000,A,0.0611,0.122025384142496
141044398,35000,A,0.0611,0.122029257006527
139314366,12000,A,0.0611,0.12206293703566
140831761,35000,A,0.0611,0.122069426001115
140613747,28000,A,0.0611,0.122076636462263
139923037,40000,A,0.0611,0.122079338700169
140112729,40000,A,0.0611,0.122084892089493
138077732,35000,A,0.0611,0.122124935130816
140829246,40000,A,0.0611,0.122126233850042
139383071,19000,A,0.0611,0.122134219337203
139532291,40000,A,0.0611,0.122149945865388
140957710,10000,A,0.0611,0.122159076672709
140433254,14000,A,0.0611,0.122161641447767
140693204,15000,A,0.0611,0.122165159703912
139646041,15000,A,0.0611,0.122173600353975
140613352,10000,A,0.0611,0.122176945782114
141048936,23000,A,0.0611,0.122182687754924
141053561,40000,A,0.0611,0.122184006227017
140772037,40000,A,0.0611,0.122198626147056
140658162,12800,A,0.0611,0.122200493564051
139918200,18000,A,0.0611,0.122209821566105
140604346,10000,A,0.0611,0.122215176568234
138326498,40000,A,0.0611,0.122223352505659
140377682,40000,A,0.0611,0.122240884435743
141110092,15000,A,0.0611,0.122244377362174
139665634,27000,A,0.0611,0.122253441954962
140439029,12000,A,0.0611,0.122253827206475
139868999,20000,A,0.0611,0.122257348777017
138754950,40000,A,0.0611,0.122258489546319
139087711,40000,A,0.0611,0.122272016578115
140110730,10000,A,0.0611,0.122275401369926
139530902,40000,A,0.0611,0.122277798984495
139288662,12000,A,0.0611,0.122284060078669
140442269,9000,A,0.0611,0.122300555761203
140848738,35000,A,0.0611,0.12230534654137
139967111,18000,A,0.0611,0.122308711169912
139490567,10000,A,0.0611,0.122312280961147
139947343,12000,A,0.0611,0.122316691153014
140096210,10000,A,0.0611,0.122329082940935
140467775,40000,A,0.0611,0.122330177068616
139426516,15000,A,0.0611,0.122331774874551
140574623,22000,A,0.0611,0.122334770091499
139833312,15000,A,0.0611,0.122345593052838
139634477,18000,A,0.0611,0.122348494896594
139699088,11000,A,0.0611,0.122349968316175
140795501,20000,A,0.0611,0.122350873755849
139061919,10000,A,0.0611,0.122351880119514
140380337,15000,A,0.0611,0.122364818212591
140618299,38000,A,0.0611,0.122370586507824
140437061,35000,A,0.0611,0.122374039532239
140961489,7200,A,0.0611,0.122376424329392
140872863,10000,A,0.0611,0.122379411676455
138623145,20000,A,0.0611,0.122380030114199
139244367,40000,A,0.0611,0.122381632611459
140857860,12000,A,0.0611,0.12238273483182
139972749,12000,A,0.0611,0.122389302726439
139921709,17000,A,0.0611,0.122390308743003
140444744,35000,A,0.0611,0.122394866597884
139877848,10000,A,0.0611,0.122398342671049
139485623,10000,A,0.0611,0.122413426966201
139485290,35000,A,0.0611,0.122413764392748
140732907,10000,A,0.0611,0.122416721235183
140005819,10000,A,0.0611,0.122424662243048
140706916,40000,A,0.0611,0.1224295182967
140103886,18000,A,0.0611,0.122434528594131
140283012,36000,A,0.0611,0.122462072834434
140881788,13000,A,0.0611,0.122474649633491
140306498,3200,A,0.0611,0.122477091036379
139104153,13000,A,0.0611,0.122486860270612
140114659,8000,A,0.0611,0.122495633945181
140123030,20000,A,0.0611,0.122508856384832
141073319,10000,A,0.0611,0.12251538096863
138334936,10000,A,0.0611,0.122516292255652
140601647,40000,A,0.0611,0.122525657520956
140730041,40000,A,0.0611,0.122526174888434
140738107,13000,A,0.0611,0.122530947996467
141020022,35000,A,0.0611,0.122539071509037
140627316,40000,A,0.0611,0.122544976556253
139725316,35000,A,0.0611,0.122564828202436
138765208,40000,A,0.0611,0.122569013186495
140878440,40000,A,0.0611,0.122570998616609
139884290,20000,A,0.0611,0.122584186595787
140840817,40000,A,0.0611,0.122584270389992
139336220,35000,A,0.0611,0.122584952441471
139609749,30000,A,0.0611,0.122590043980774
139823011,15000,A,0.0611,0.12259551511433
139876672,25000,A,0.0611,0.122599017695768
140282011,20000,A,0.0611,0.122600954726939
139851339,13000,A,0.0611,0.12260276568094
140341553,20000,A,0.0611,0.122603520898485
140628366,40000,A,0.0611,0.122606643414528
140571370,35000,A,0.0611,0.122612887016549
139759828,2500,A,0.0611,0.122631385353096
139795851,15000,A,0.0611,0.122644024549233
140400048,10000,A,0.0611,0.122644378263018
140682603,25000,A,0.0611,0.122649281721844
139935650,40000,A,0.0611,0.122650641084493
139556413,40000,A,0.0611,0.122651210058508
139640461,10000,A,0.0611,0.122665767607465
140481354,30000,A,0.0611,0.122669028393794
139684145,12000,A,0.0611,0.122672892972379
139936261,17000,A,0.0611,0.122679142328952
138961412,14000,A,0.0611,0.122680836484178
140414698,12000,A,0.0611,0.122682255933736
140768693,18000,A,0.0611,0.122683085412977
140835921,20000,A,0.0611,0.122688955673174
139687310,23000,A,0.0611,0.122700664601599
139681614,33000,A,0.0611,0.122703972019692
139719045,40000,A,0.0611,0.122709795948642
140799557,8500,A,0.0611,0.122711837946316
139493411,20000,A,0.0611,0.122715598808977
139981772,39000,A,0.0611,0.122719643248359
140952963,16000,A,0.0611,0.122721939367241
139653190,30000,A,0.0611,0.122722444738893
139477645,12000,A,0.0611,0.122722607968583
138231717,22000,A,0.0611,0.122723602989135
140436350,21000,A,0.0611,0.122725005330746
138928845,40000,A,0.0611,0.122727352566004
139517265,37000,A,0.0611,0.122728849440189
139757930,40000,A,0.0611,0.122730891447166
140375391,12000,A,0.0611,0.122737743337008
138216337,40000,A,0.0611,0.122747764430355
139553782,8000,A,0.0611,0.122753059611376
140766882,35000,A,0.0611,0.122754831225844
140701994,23000,A,0.0611,0.122756679585646
139243337,40000,A,0.0611,0.122763911443403
140599448,20000,A,0.0611,0.122768977784316
139961220,15000,A,0.0611,0.122777233766797
140326420,3500,A,0.0611,0.122779880159579
140105458,40000,A,0.0611,0.122786947206548
140751572,3500,A,0.0611,0.12278960586555
140739754,23000,A,0.0611,0.122791226651611
140666729,25000,A,0.0611,0.122801165867862
140792064,10000,A,0.0611,0.122803473436077
140491881,10500,A,0.0611,0.122803743287984
139871755,11000,A,0.0611,0.12280804039989
140616582,16000,A,0.0611,0.122808442802267
140750784,14000,A,0.0611,0.122812722422052
139213326,25000,A,0.0611,0.122816847468061
140704847,40000,A,0.0611,0.122822605366124
139027637,25000,A,0.0611,0.122826268230981
140619414,15000,A,0.0611,0.122830996091673
140673605,15000,A,0.0611,0.122834043583133
139234737,16000,A,0.0611,0.122845427559262
140037303,35000,A,0.0611,0.122846368024297
139486765,40000,A,0.0611,0.122855737139609
139293907,28000,A,0.0611,0.122861110425209
140812990,29000,A,0.0611,0.122869594594862
140833530,15000,A,0.0611,0.12287192993153
139101647,40000,A,0.0611,0.122872525838176
140033465,16000,A,0.0611,0.122878558348771
139700838,3000,A,0.0611,0.122888028095077
140112240,20000,A,0.0611,0.122903428802021
140282618,15000,A,0.0611,0.122904897977606
139576218,40000,A,0.0611,0.122910971976753
139645217,14000,A,0.0611,0.12291988384681
140155890,40000,A,0.0611,0.122923844166446
139654943,34000,A,0.0611,0.122926141129917
138267406,18600,A,0.0611,0.122936148547255
140102893,40000,A,0.0611,0.12294114603318
140103568,20000,A,0.0611,0.122942109928958
139591724,35000,A,0.0611,0.122949441606648
140677293,40000,A,0.0611,0.122953347075887
139636671,40000,A,0.0611,0.12296311939255
140649338,10400,A,0.0611,0.122967302880353
139627046,10000,A,0.0611,0.122973216337184
140905167,13000,A,0.0611,0.122975828275901
140804837,10000,A,0.0611,0.122982690691846
140100577,40000,A,0.0611,0.122986849551324
139212461,14000,A,0.0611,0.122987461417815
139372573,39000,A,0.0611,0.122993181911276
139538155,40000,A,0.0611,0.122997826258079
140423853,12000,A,0.0611,0.122997982339062
139587612,12000,A,0.0611,0.123002902557157
140668087,9500,A,0.0611,0.12300478877532
140570870,40000,A,0.0611,0.123016061346236
139529540,11000,A,0.0611,0.123017774593683
140403187,20000,A,0.0611,0.123019489884422
140795116,40000,A,0.0611,0.123024641363523
140378043,20000,A,0.0611,0.123027139197352
140235871,10000,A,0.0611,0.123027372986559
139815210,2000,A,0.0611,0.123028333531157
139533918,40000,A,0.0611,0.123034273555244
140461526,8000,A,0.0611,0.12303698309148
140460660,40000,A,0.0611,0.123043469676309
140283538,40000,A,0.0611,0.12304952137905
140622365,7200,A,0.0611,0.123062013260051
141051572,25000,A,0.0611,0.123062409026528
139492524,29000,A,0.0611,0.123074036623001
140864811,2000,A,0.0611,0.123095280331997
139836636,40000,A,0.0611,0.123105120465611
139959737,15000,A,0.0611,0.123109042520186
140379313,38000,A,0.0611,0.123112269363425
139886283,10000,A,0.0611,0.123117918039751
140226938,36000,A,0.0611,0.123121569617841
139660109,40000,A,0.0611,0.123126089078731
138276429,30000,A,0.0611,0.123127010082133
139611219,16000,A,0.0611,0.123141620303261
140385134,35000,A,0.0611,0.123147867848396
139086434,14550,A,0.0611,0.123153591135127
139796797,20000,A,0.0611,0.123164221797188
138697598,35000,A,0.0611,0.123166495404113
141103299,25000,A,0.0611,0.123174073676088
140373200,12000,A,0.0611,0.123174587515498
140439700,14000,A,0.0611,0.123178702558966
139720878,40000,A,0.0611,0.123183356239903
140329899,10000,A,0.0611,0.123185233428923
140725780,15000,A,0.0611,0.123188381910008
138514044,20000,A,0.0611,0.123189082645051
140637697,12000,A,0.0611,0.123195856327828
140292194,40000,A,0.0611,0.123201217992456
139487324,40000,A,0.0611,0.123206002536181
140118175,6000,A,0.0611,0.123213344849843
140663818,15000,A,0.0611,0.123219005861637
139618195,40000,A,0.0611,0.123219192474569
138441912,10000,A,0.0611,0.123220555891701
139933797,15000,A,0.0611,0.123224114256084
139042304,10000,A,0.0611,0.123228113475968
140613508,39900,A,0.0611,0.123228203372937
140494599,21000,A,0.0611,0.123229385465983
140596030,13000,A,0.0611,0.123246940367785
140230172,30000,A,0.0611,0.123247220301625
140462053,14500,A,0.0611,0.123263396314263
137864792,35000,A,0.0611,0.12327518425376
139507183,5000,A,0.0611,0.123278970419571
140034405,10000,A,0.0611,0.123288437366646
140436921,21000,A,0.0611,0.123291684785006
140658422,40000,A,0.0611,0.123293969562471
140791329,16000,A,0.0611,0.123296514612578
139405065,35000,A,0.0611,0.123304174175505
139613654,33000,A,0.0611,0.123304699290508
140365800,35000,A,0.0611,0.123322812186387
139932505,18000,A,0.0611,0.123333727511634
139716681,40000,A,0.0611,0.123337725152773
140484889,19325,A,0.0611,0.123341206725366
139844726,11000,A,0.0611,0.123343055001779
139612974,24000,A,0.0611,0.123359573502177
140727353,18000,A,0.0611,0.123370715961264
139706133,40000,A,0.0611,0.123374006801166
140369968,30000,A,0.0611,0.123378493968366
140633823,24000,A,0.0611,0.123383580504631
140775930,40000,A,0.0611,0.123393407498712
140006893,12000,A,0.0611,0.123399952338318
140523341,4000,A,0.0611,0.123405853972167
139272380,15000,A,0.0611,0.123408833111355
139429881,7500,A,0.0611,0.123413379961726
140021871,36000,A,0.0611,0.123419120752555
139926331,7000,A,0.0611,0.123421761962349
140664735,5000,A,0.0611,0.123432162612827
140822842,18000,A,0.0611,0.12344469290175
140217860,15000,A,0.0611,0.123447264840518
139890457,12000,A,0.0611,0.123452769870721
139963432,10000,A,0.0611,0.123455547911287
139940564,19000,A,0.0611,0.123456348599957
140727570,4800,A,0.0611,0.123457969149597
139630132,5000,A,0.0611,0.123466231062895
139832243,8400,A,0.0611,0.123472863001045
139291371,15000,A,0.0611,0.123473556109931
140249549,35000,A,0.0611,0.123477452329293
140464093,10000,A,0.0611,0.123479494426125
140656397,10000,A,0.0611,0.123479616192075
139658011,8500,A,0.0611,0.123486346401607
140777381,23000,A,0.0611,0.123500460904665
140007388,32000,A,0.0611,0.123500644752472
140526098,8000,A,0.0611,0.12350653628529
139756504,35000,A,0.0611,0.123506549617542
139562168,8000,A,0.0611,0.123519986522456
140293305,8000,A,0.0611,0.123530973731071
139969915,10000,A,0.0611,0.123534525771523
139920219,10000,A,0.0611,0.123540886848719
140100270,18000,A,0.0611,0.123544366462683
139649493,11000,A,0.0611,0.123551486193147
140020767,30000,A,0.0611,0.123555441982543
140850982,2000,A,0.0611,0.123557614528105
138515097,4400,A,0.0611,0.12358406864427
140946709,10000,A,0.0611,0.123586415617397
140466893,6000,A,0.0611,0.123591075349042
139848893,15000,A,0.0611,0.123617414884223
139683810,10000,A,0.0611,0.123627173195855
139533305,8000,A,0.0611,0.123635114439906
139558131,5000,A,0.0611,0.123637942918672
140278241,20000,A,0.0611,0.123639400419847
140248632,40000,A,0.0611,0.12364246452234
140604912,15000,A,0.0611,0.123644676077172
140122744,20000,A,0.0611,0.123649011255782
139682379,38000,A,0.0611,0.123650497175308
140280253,5000,A,0.0611,0.123679631240824
139921788,25000,A,0.0611,0.123683592214251
139478709,35000,A,0.0611,0.123689922112271
139197971,36000,A,0.0611,0.123695588937011
141028099,5000,A,0.0611,0.123700406936121
140214134,7200,A,0.0611,0.123702141871932
139714510,20000,A,0.0611,0.123709382674132
139590964,30000,A,0.0611,0.123712536094173
140151351,8400,A,0.0611,0.123714156019626
140669279,40000,A,0.0611,0.123721113914343
139516561,8000,A,0.0611,0.12372297675908
139675274,17500,A,0.0611,0.123725158805857
140011396,22000,A,0.0611,0.123725594978342
140011012,10000,A,0.0611,0.123726349966879
140665895,10200,A,0.0611,0.123729842426947
140809691,20000,A,0.0611,0.123736622834554
140759254,11500,A,0.0611,0.123736972628009
140195348,32000,A,0.0611,0.123737257079652
140814428,25000,A,0.0611,0.123739965303969
140093908,9500,A,0.0611,0.123743622949113
139826485,16000,A,0.0611,0.123752556829659
140836906,25000,A,0.0611,0.123759777168457
139336700,8400,A,0.0611,0.123760681371216
140221362,2500,A,0.0611,0.123762800455901
139108323,15000,A,0.0611,0.12376358094088
138880251,5000,A,0.0611,0.123766814822031
140616784,8000,A,0.0611,0.12377266240332
139438766,40000,A,0.0611,0.123778272336407
139822882,30000,A,0.0611,0.123780343219261
140112102,40000,A,0.0611,0.123791655747305
140668807,37000,A,0.0611,0.123801975766691
139230282,12000,A,0.0611,0.123809981365734
139712988,35000,A,0.0611,0.123811598221772
139627700,20000,A,0.0611,0.123814740279386
140166834,30000,A,0.0611,0.12382653711359
139384860,10000,A,0.0611,0.123829311236298
141082794,15000,A,0.0611,0.123832134158986
140577871,16000,A,0.0611,0.123833918268
139556233,20000,A,0.0611,0.12383907204563
139496820,16000,A,0.0611,0.123841796885814
140078422,8000,A,0.0611,0.123847539902098
140774102,9000,A,0.0611,0.123847815645956
139958240,10000,A,0.0611,0.123852397333528
140763594,25000,A,0.0611,0.123854428765516
139653700,20000,A,0.0611,0.123860597074086
140242812,9500,A,0.0611,0.123863113961936
140702484,8000,A,0.0611,0.123865153534626
139625355,36000,A,0.0611,0.123867034691254
139717124,18000,A,0.0611,0.123883202093816
140079520,20000,A,0.0611,0.12388370654073
140247467,15000,A,0.0611,0.123889022398317
139975533,11000,A,0.0611,0.123894250272861
140401670,36000,A,0.0611,0.123897009653826
140364227,12000,A,0.0611,0.123901869259216
140224956,10000,A,0.0611,0.123902047938889
140924399,5000,A,0.0611,0.123907135122645
141030455,5600,A,0.0611,0.123907333045732
139619168,15500,A,0.0611,0.123918460784952
140379014,11000,A,0.0611,0.123922496266327
140658911,14500,A,0.0611,0.123924968018904
139801498,10000,A,0.0611,0.123928034451967
139652640,9000,A,0.0611,0.123931207254524
139062075,5000,A,0.0611,0.123933596003515
139684554,13000,A,0.0611,0.123933974679263
139715664,10000,A,0.0611,0.123936353950135
139701863,25000,A,0.0611,0.123937575560194
140621222,20000,A,0.0611,0.123941838087787
139284765,40000,A,0.0611,0.123951180374478
140250765,2400,A,0.0611,0.12395621555582
139516632,10000,A,0.0611,0.123959062471924
139517491,5000,A,0.0611,0.123960578930402
139588622,18000,A,0.0611,0.123967217311166
140652643,40000,A,0.0611,0.123968188025221
139854023,12000,A,0.0611,0.123970503005695
139684196,36000,A,0.0611,0.123978267552957
140525780,12000,A,0.0611,0.123978882214608
140877056,20000,A,0.0611,0.123979779726717
140315901,12000,A,0.0611,0.123987659050337
140319372,6000,A,0.0611,0.123991533474261
141041762,16000,A,0.0611,0.124000898846263
139653153,40000,A,0.0611,0.124001688066082
139652131,25000,A,0.0611,0.124003533395471
139881634,7500,A,0.0611,0.124006455548665
140958723,19500,A,0.0611,0.124007374987827
139555615,16500,A,0.0611,0.124012890578606
139929739,25000,A,0.0611,0.124015595908291
139606661,18000,A,0.0611,0.124016191468494
139887547,40000,A,0.0611,0.124019374984583
140287891,24000,A,0.0611,0.124033529231896
139533535,12000,A,0.0611,0.124039638379635
141061000,15000,A,0.0611,0.124040132704058
140495320,35000,A,0.0611,0.124053194513319
139470651,9000,A,0.0611,0.124055986456901
140385649,25000,A,0.0611,0.124056876632023
140267046,37000,A,0.0611,0.12405816567465
140860031,18000,A,0.0611,0.124071335528731
139720641,6000,A,0.0611,0.124093558970383
139790251,40000,A,0.0611,0.124112235135447
140033528,40000,A,0.0611,0.12411374564832
141020399,12000,A,0.0611,0.124115178449621
139203053,38000,A,0.0611,0.124115433725223
140120650,8000,A,0.0611,0.124117923978795
139495511,36000,A,0.0611,0.124120209731264
139306317,20000,A,0.0611,0.124120245218227
141030896,12900,A,0.0611,0.124123192044413
140005423,13000,A,0.0611,0.124125331412965
139511349,15000,A,0.0611,0.124125765391369
140610787,24000,A,0.0611,0.124126034973757
138986033,7000,A,0.0611,0.124135166893368
140244104,10000,A,0.0611,0.124135411309723
140464770,10000,A,0.0611,0.124141728991507
139618387,4000,A,0.0611,0.12414812867095
139388337,4500,A,0.0611,0.124150026255389
139380669,33000,A,0.0611,0.124153886599469
139638362,15000,A,0.0611,0.12415735267444
139880894,12000,A,0.0611,0.12416189538025
140841012,9200,A,0.0611,0.124162992430539
140613278,4800,A,0.0611,0.12416333862396
140461227,35000,A,0.0611,0.124167261296235
140945331,15000,A,0.0611,0.124180236295542
139822040,15000,A,0.0611,0.124185575219925
139151810,9000,A,0.0611,0.124186545964607
139934944,5000,A,0.0611,0.124187489278283
139551325,20000,A,0.0611,0.124187694634971
140110160,8000,A,0.0611,0.124190126159627
139796077,12000,A,0.0611,0.124190271741489
140824896,17500,A,0.0611,0.124200669344223
140405532,24000,A,0.0611,0.124204652730654
139697107,35000,A,0.0611,0.124206041100625
139992175,11000,A,0.0611,0.124219349250712
140634570,10000,A,0.0611,0.124233255479485
140225341,13000,A,0.0611,0.124235031119958
140800041,12000,A,0.0611,0.124236840442341
141083389,12500,A,0.0611,0.124243143497458
137871887,20000,A,0.0611,0.124243639909108
140461205,10000,A,0.0611,0.124248238611911
139322399,10000,A,0.0611,0.124249204451022
140442692,10000,A,0.0611,0.124261008800653
139553321,24000,A,0.0611,0.124269519245375
139656681,4500,A,0.0611,0.124270361858017
139840257,28000,A,0.0611,0.124273098736511
140435758,15000,A,0.0611,0.124274248323543
140834148,33000,A,0.0611,0.124275379264724
140877132,31000,A,0.0611,0.124275597991155
139629236,2000,A,0.0611,0.124277342234555
139482464,13500,A,0.0611,0.124277662322716
140485435,22000,A,0.0611,0.124280175211547
140835028,10000,A,0.0611,0.124282624087058
139534029,40000,A,0.0611,0.124283291588664
140631334,16000,A,0.0611,0.124284643822639
139996871,6000,A,0.0611,0.124287679935331
139654401,35000,A,0.0611,0.124287946044127
140904722,40000,A,0.0611,0.124290227517741
140916548,5600,A,0.0611,0.1242954493492
140769984,40000,A,0.0611,0.124305465764859
140479096,6000,A,0.0611,0.124311127840237
140245896,40000,A,0.0611,0.12431763945548
139435221,15000,A,0.0611,0.124317991885634
139884396,35000,A,0.0611,0.124318258696371
139883579,13200,A,0.0611,0.124323254794779
140629382,40000,A,0.0611,0.124326387435937
139300413,35000,A,0.0611,0.124331108184285
140921138,20000,A,0.0611,0.124338267608236
139346591,15000,A,0.0611,0.124350776438372
138578554,8000,A,0.0611,0.124353034972524
139604353,11000,A,0.0611,0.124360959535743
139610771,8000,A,0.0611,0.124365812479879
139803542,4500,A,0.0611,0.124366002513008
141060139,15000,A,0.0611,0.124367605794899
140902103,8000,A,0.0611,0.124371080744063
140755071,12000,A,0.0611,0.12437173845078
140152979,20000,A,0.0611,0.124382748877783
140627428,40000,A,0.0611,0.124383635560353
140801686,16000,A,0.0611,0.124384920256052
